"address","categoryName","claimThisBusiness","googleFoodUrl","hotelStars","location","location/lat","location/lng","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","phone","price","rank","state","street","title","totalScore","url","website","reviewsCount"
"125/173 Nguyễn Thị Tần, Phường 2, Quận 8, Hồ Chí Minh, Việt Nam","Nhà hàng Đài Loan","false",,,,"10.7452518","106.6871783","Thứ Tư","Mở cửa cả ngày","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","+84 907 612 112",,"22","Quận 8, Hồ Chí Minh","125/173 Nguyễn Thị Tần","Xúc xích Tân Hương","5","https://www.google.com/maps/search/?api=1&query=X%C3%BAc%20x%C3%ADch%20T%C3%A2n%20H%C6%B0%C6%A1ng&query_place_id=ChIJOVEaCS8vdTERP_89nxotK6s",,"1"
"187a D. Bá Trạc, Phường 1, Quận 8, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,,"10.7467519","106.6891725","Thứ Tư","15:00 to 22:00","Thứ Năm","15:00 to 22:00","Thứ Sáu","15:00 to 22:00","Thứ Bảy","15:00 to 22:00","Chủ Nhật","15:00 to 22:00","Thứ Hai","Mở cửa cả ngày","Thứ Ba","15:00 to 22:00","+84 798 567 205",,"25","Quận 8, Hồ Chí Minh","187a D. Bá Trạc","Bột Chiên - Nui Xào Bò - Cô Trang","4.8","https://www.google.com/maps/search/?api=1&query=B%E1%BB%99t%20Chi%C3%AAn%20-%20Nui%20X%C3%A0o%20B%C3%B2%20-%20C%C3%B4%20Trang&query_place_id=ChIJRRIcGggvdTERVGwY6A32Jpo",,"11"
"80b Đ. Cao Lỗ, Phường 4, Quận 8, Hồ Chí Minh, Việt Nam","Nhà hàng Hàn Quốc","true",,,,"10.7424441","106.6766548","Thứ Tư","10:00 to 14:00, 16:00 to 22:00","Thứ Năm","10:00 to 14:00, 16:00 to 22:00","Thứ Sáu","10:00 to 14:00, 16:00 to 22:00","Thứ Bảy","10:00 to 14:00, 16:00 to 22:00","Chủ Nhật","10:00 to 14:00, 16:00 to 22:00","Thứ Hai","10:00 to 14:00, 16:00 to 22:00","Thứ Ba","10:00 to 14:00, 16:00 to 22:00","+84 901 199 380",,"7","Quận 8, Hồ Chí Minh","80b Đ. Cao Lỗ","YoYo Chicken","4.7","https://www.google.com/maps/search/?api=1&query=YoYo%20Chicken&query_place_id=ChIJm5be0AgvdTER1VrcazriVZo","https://www.facebook.com/yoyochickenquan8","103"
"561 D. Bá Trạc, Phường 1, Quận 8, Hồ Chí Minh 700000, Việt Nam","Nhà hàng Đức","false","https://food.google.com/chooseprovider?restaurantId=/g/11fvxb4f9d&g2lbs=AOHF13l5B_KLXRkse-uzDw818SE0Z1IdC0K5lJKQtSknPgCsLD1gIm-NmmztGomqRsBbUGBwOr3pldaKiJBB6lt7VmzMwJiJpw%3D%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=pMdyZsmrKoTGp84P5cuw2AE&ei=pMdyZsmrKoTGp84P5cuw2AE&fo_s=OA,SOE&opi=79508299&foub=mcpp",,,"10.7435943","106.6888492","Thứ Tư","10:00 to 21:30","Thứ Năm","10:00 to 21:30","Thứ Sáu","10:00 to 21:30","Thứ Bảy","10:00 to 21:30","Chủ Nhật","10:00 to 21:30","Thứ Hai","10:00 to 21:30","Thứ Ba","10:00 to 21:30","+84 937 216 770",,"8","Quận 8, Hồ Chí Minh","561 D. Bá Trạc","XÚC XÍCH ĐỨC ANH BA TÂY_561 DƯƠNG BÁ TRẠC","4.2","https://www.google.com/maps/search/?api=1&query=X%C3%9AC%20X%C3%8DCH%20%C4%90%E1%BB%A8C%20ANH%20BA%20T%C3%82Y_561%20D%C6%AF%C6%A0NG%20B%C3%81%20TR%E1%BA%A0C&query_place_id=ChIJH04O2wYvdTERV17VaZt9pyc","https://www.anhbatay.com/","40"
"432A/27 D. Bá Trạc, Phường 1, Quận 8, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,,"10.7423189","106.690619","Thứ Tư","16:00 to 00:45","Thứ Năm","16:00 to 00:45","Thứ Sáu","16:00 to 00:45","Thứ Bảy","16:00 to 00:45","Chủ Nhật","16:00 to 01:00","Thứ Hai","16:00 to 00:15","Thứ Ba","16:00 to 00:45","+84 902 839 369","$","4","Quận 8, Hồ Chí Minh","432A/27 D. Bá Trạc","Ốc Hội Ngộ","4.2","https://www.google.com/maps/search/?api=1&query=%E1%BB%90c%20H%E1%BB%99i%20Ng%E1%BB%99&query_place_id=ChIJwekFXKYvdTERC4hJHUpwdL8","https://www.foody.vn/ho-chi-minh/oc-hoi-ngo","1458"
"D17 Hẻm Số 5 Mễ Cốc, Phường 15, Quận 8, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,,"10.726529","106.631967",,,,,,,,,,,,,,,"+84 932 562 101",,"14","Quận 8, Hồ Chí Minh","D17 Hẻm Số 5 Mễ Cốc","Công Ty TNHH Thương Mại Dịch Vụ Du Lịch Nhà Hàng Khách Sạn Đất Việt",,"https://www.google.com/maps/search/?api=1&query=C%C3%B4ng%20Ty%20TNHH%20Th%C6%B0%C6%A1ng%20M%E1%BA%A1i%20D%E1%BB%8Bch%20V%E1%BB%A5%20Du%20L%E1%BB%8Bch%20Nh%C3%A0%20H%C3%A0ng%20Kh%C3%A1ch%20S%E1%BA%A1n%20%C4%90%E1%BA%A5t%20Vi%E1%BB%87t&query_place_id=ChIJD7403woudTERFxPAgQ9oJTo",,"0"
"2523 Đ. Phạm Thế Hiển, Phường 7, Quận 8, Thành phố Hồ Chí Minh, Việt Nam","Quán mì","true",,,,"10.7286511","106.6383457",,,,,,,,,,,,,,,,,"9","Quận 8, Thành phố Hồ Chí Minh","2523 Đ. Phạm Thế Hiển","Hủ tiếu gà Thanh Trúc",,"https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20ti%E1%BA%BFu%20g%C3%A0%20Thanh%20Tr%C3%BAc&query_place_id=ChIJLxa_FgAvdTERzZBbjxJM9h0",,"0"
"2429 Đ. Phạm Thế Hiển, Phường 7, Quận 8, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,,"10.729925","106.6394",,,,,,,,,,,,,,,"+84 909 704 534",,"8","Quận 8, Hồ Chí Minh","2429 Đ. Phạm Thế Hiển","Quán Ăn Đức Cảnh",,"https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20%C4%82n%20%C4%90%E1%BB%A9c%20C%E1%BA%A3nh&query_place_id=ChIJxZBVXnIudTERO9QFWhXdvH4",,"0"
"2419 Đ. Phạm Thế Hiển, Phường 7, Quận 8, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,,"10.7301094","106.6394708",,,,,,,,,,,,,,,,,"6","Quận 8, Hồ Chí Minh","2419 Đ. Phạm Thế Hiển","Bún Mọc Em Ngố","3.8","https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20M%E1%BB%8Dc%20Em%20Ng%E1%BB%91&query_place_id=ChIJly6ZYHIudTERWXi_WPSc90w",,"4"
"PJHM+G46, Mễ Cốc, Phường 15, Quận 8, Hồ Chí Minh, Việt Nam","Quán ăn nhỏ","true",,,,"10.7287884","106.6327799",,,,,,,,,,,,,,,"+84 938 275 979",,"18","Quận 8, Hồ Chí Minh","PJHM+G46, Mễ Cốc","Bún mắm Ngân Nga","4","https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20m%E1%BA%AFm%20Ng%C3%A2n%20Nga&query_place_id=ChIJqWvdYgAvdTERe0ZjMjMPVv4",,"1"
"292 Đ. Cao Lỗ, Phường 4, Quận 8, Thành phố Hồ Chí Minh, Việt Nam","Nhà hàng châu Á","true",,,,"10.7355144","106.6798236",,,,,,,,,,,,,,,,,"78","Quận 8, Thành phố Hồ Chí Minh","292 Đ. Cao Lỗ","Quán cơm Ngô Quyền",,"https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20c%C6%A1m%20Ng%C3%B4%20Quy%E1%BB%81n&query_place_id=ChIJ1bXTE0kvdTERBoZmVBHzNys",,"0"
"2501 Đ. Phạm Thế Hiển, Phường 7, Quận 8, Hồ Chí Minh, Việt Nam","Nhà hàng","false",,,,"10.7287161","106.638583","Thứ Tư","11:00 to 23:00","Thứ Năm","11:00 to 23:00","Thứ Sáu","11:00 to 23:00","Thứ Bảy","11:00 to 23:00","Chủ Nhật","11:00 to 23:00","Thứ Hai","11:00 to 23:00","Thứ Ba","11:00 to 23:00",,,"4","Quận 8, Hồ Chí Minh","2501 Đ. Phạm Thế Hiển","Trà Sữa Nhà Làm","5","https://www.google.com/maps/search/?api=1&query=Tr%C3%A0%20S%E1%BB%AFa%20Nh%C3%A0%20L%C3%A0m&query_place_id=ChIJkRXS5nIudTERhykGQqVCOP0",,"3"
"4, 16j Đ. Châu Thị Hóa, Phường 4, Quận 8, Hồ Chí Minh, Việt Nam","Nhà hàng châu Á","false",,,,"10.7379917","106.6770981","Thứ Tư","08:00 to 18:00","Thứ Năm","08:00 to 18:00","Thứ Sáu","08:00 to 18:00","Thứ Bảy","08:00 to 18:00","Chủ Nhật","08:00 to 18:00","Thứ Hai","08:00 to 18:00","Thứ Ba","08:00 to 18:00","+84 938 020 753",,"74","Quận 8, Hồ Chí Minh","4, 16j Đ. Châu Thị Hóa","Bún Cô Nờ- Hủ tiếu mực, bánh canh cá lóc, cơm gà da giòn","4.1","https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20C%C3%B4%20N%E1%BB%9D-%20H%E1%BB%A7%20ti%E1%BA%BFu%20m%E1%BB%B1c%2C%20b%C3%A1nh%20canh%20c%C3%A1%20l%C3%B3c%2C%20c%C6%A1m%20g%C3%A0%20da%20gi%C3%B2n&query_place_id=ChIJgcD72TQpdTERyLRoaIOhgcY","https://grab.onelink.me/2695613898?pid=inappsharing&c=5-C26ZEBDDL6TXCA&is_retargeting=true&af_dp=grab://open?screenType=GRABFOOD&sourceID=A4pcqCZkS4&merchantIDs=5-C26ZEBDDL6TXCA&af_force_deeplink=true&af_web_dp=https://www.grab.com/download","41"
"C7/19/30 Bình Hưng,Bình Chánh, 318 Đ. Cao Lỗ, Phường 4, Quận 8, Hồ Chí Minh, Việt Nam","Quán ăn nhẹ","false",,,,"10.7348818","106.6799002","Thứ Tư","16:00 to 22:00","Thứ Năm","16:00 to 22:00","Thứ Sáu","16:00 to 22:00","Thứ Bảy","16:00 to 22:00","Chủ Nhật","16:00 to 22:00","Thứ Hai","16:00 to 22:00","Thứ Ba","16:00 to 22:00","+84 938 850 518",,"64","Quận 8, Hồ Chí Minh","C7/19/30 Bình Hưng,Bình Chánh, 318 Đ. Cao Lỗ","Thủy Mộc-Nem nướng nha trang và các loại hủ tiếu bún mì ,heo +gà +lòng gà",,"https://www.google.com/maps/search/?api=1&query=Th%E1%BB%A7y%20M%E1%BB%99c-Nem%20n%C6%B0%E1%BB%9Bng%20nha%20trang%20v%C3%A0%20c%C3%A1c%20lo%E1%BA%A1i%20h%E1%BB%A7%20ti%E1%BA%BFu%20b%C3%BAn%20m%C3%AC%20%2Cheo%20%2Bg%C3%A0%20%2Bl%C3%B2ng%20g%C3%A0&query_place_id=ChIJe-t13aUvdTERI47Uuc4ZSCY",,"0"
"2523 Đ. Phạm Thế Hiển, Phường 7, Quận 8, Hồ Chí Minh 700000, Việt Nam","Nhà hàng cho người ăn chay","false","https://food.google.com/chooseprovider?restaurantId=/g/11n60fkc6n&g2lbs=AOHF13lnXZVmtHSEibTMnMJdyPtnvz_Itjp5Bm4Sv6IX5-VXi_ug-m6oGFLeAVTullYNhu1fwTyKLZvP3f-anM7Uzj7MVJXsFAhrphUNZ2oRUVGUJ0UN1IE%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=hsdyZvbrFN_ckPIP2sSgiAE&ei=hsdyZvbrFN_ckPIP2sSgiAE&fo_s=OA,SOE&opi=79508299&foub=mcpp",,,"10.728565","106.6384237","Thứ Tư","06:00 to 13:00","Thứ Năm","06:00 to 13:00","Thứ Sáu","06:00 to 13:00","Thứ Bảy","06:00 to 13:00","Chủ Nhật","06:00 to 13:00","Thứ Hai","06:00 to 13:00","Thứ Ba","06:00 to 13:00","+84 971 171 770",,"5","Quận 8, Hồ Chí Minh","2523 Đ. Phạm Thế Hiển","Tiệm Chay Quận 8 - Phục Vụ Đồ Ăn Chay, Điểm Tâm Sáng","5","https://www.google.com/maps/search/?api=1&query=Ti%E1%BB%87m%20Chay%20Qu%E1%BA%ADn%208%20-%20Ph%E1%BB%A5c%20V%E1%BB%A5%20%C4%90%E1%BB%93%20%C4%82n%20Chay%2C%20%C4%90i%E1%BB%83m%20T%C3%A2m%20S%C3%A1ng&query_place_id=ChIJLTw1b_MvdTERZhPoe4-ZLbk","https://tiemchay.com/","119"
"211b Đ. Lưu Hữu Phước, Phường 15, Quận 8, Thành phố Hồ Chí Minh, Việt Nam","Nhà hàng cơm","true",,,,"10.7163542","106.6300669",,,,,,,,,,,,,,,"+84 765 436 463",,"48","Quận 8, Thành phố Hồ Chí Minh","211b Đ. Lưu Hữu Phước","Cơm trưa Vũ Hồng",,"https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20tr%C6%B0a%20V%C5%A9%20H%E1%BB%93ng&query_place_id=ChIJx3Qx7-ktdTERCrH77NzspdU",,"0"
"2716 Đ. Phạm Thế Hiển, Phường 7, Quận 8, Hồ Chí Minh, Việt Nam","Quán ăn nhỏ","false",,,,"10.721351","106.634247","Thứ Tư","06:00 to 10:00","Thứ Năm","06:00 to 10:00","Thứ Sáu","06:00 to 10:00","Thứ Bảy","06:00 to 10:00","Chủ Nhật","06:00 to 10:00","Thứ Hai","06:00 to 10:00","Thứ Ba","06:00 to 10:00","+84 938 764 306",,"46","Quận 8, Hồ Chí Minh","2716 Đ. Phạm Thế Hiển","cháo hến 2716",,"https://www.google.com/maps/search/?api=1&query=ch%C3%A1o%20h%E1%BA%BFn%202716&query_place_id=ChIJFwnNXMwvdTERLk23jMSmGcw",,"0"
"2828B Đ. Phạm Thế Hiển, Phường 7, Quận 8, Hồ Chí Minh, Việt Nam","Quán ăn nhỏ","true",,,,"10.7170325","106.6324028",,,,,,,,,,,,,,,,,"47","Quận 8, Hồ Chí Minh","2828B Đ. Phạm Thế Hiển","Bánh canh chả cá Chị Hiền",,"https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20canh%20ch%E1%BA%A3%20c%C3%A1%20Ch%E1%BB%8B%20Hi%E1%BB%81n&query_place_id=ChIJH0gTZQAvdTERQQahaYFBkSE",,"0"
"216 Đ. Cao Lỗ, Phường 4, Quận 8, Hồ Chí Minh, Việt Nam","Nhà hàng ăn nhanh","false",,,,"10.7376512","106.6790485","Thứ Tư","06:00 to 13:00","Thứ Năm","06:00 to 13:00","Thứ Sáu","06:00 to 13:00","Thứ Bảy","06:00 to 13:00","Chủ Nhật","06:00 to 13:00","Thứ Hai","06:00 to 13:00","Thứ Ba","06:00 to 13:00","+84 938 667 896",,"57","Quận 8, Hồ Chí Minh","216 Đ. Cao Lỗ","Bò Né 216","5","https://www.google.com/maps/search/?api=1&query=B%C3%B2%20N%C3%A9%20216&query_place_id=ChIJex9BKegvdTERf7dACO39D8Q","https://www.facebook.com/profile.php?id=100083317413861&mibextid=LQQJ4d","7"
"2760 Đ. Phạm Thế Hiển, Phường 7, Quận 8, Hồ Chí Minh, Việt Nam","Quán ăn nhỏ","true",,,,"10.7196599","106.6337034",,,,,,,,,,,,,,,"+84 966 566 909",,"44","Quận 8, Hồ Chí Minh","2760 Đ. Phạm Thế Hiển","Bê thui nóng Cầu Mống - Lẩu bò",,"https://www.google.com/maps/search/?api=1&query=B%C3%AA%20thui%20n%C3%B3ng%20C%E1%BA%A7u%20M%E1%BB%91ng%20-%20L%E1%BA%A9u%20b%C3%B2&query_place_id=ChIJp6yFsOAvdTERrD1TT2AUwfE",,"0"
"23/45a, Mai Hắc Đế, Phường 15, Quận 8, Hồ Chí Minh, Việt Nam","Tiệm chăm sóc móng","false",,,,"10.7191564","106.6299077","Thứ Tư","09:00 to 22:00","Thứ Năm","09:00 to 22:00","Thứ Sáu","09:00 to 22:00","Thứ Bảy","09:00 to 22:00","Chủ Nhật","09:00 to 22:00","Thứ Hai","09:00 to 22:00","Thứ Ba","09:00 to 22:00","+84 935 666 550",,"45","Quận 8, Hồ Chí Minh","23/45a, Mai Hắc Đế","Burin Nail","5","https://www.google.com/maps/search/?api=1&query=Burin%20Nail&query_place_id=ChIJZRMayk0vdTERNhGJrTiRV0c","https://www.facebook.com/burin.nguyen.395?mibextid=ZbWKwLhttps://www.facebook.com/BurinNguyenShop?mibextid=LQQJ4d","1"
"C1/23, Đ. Phạm Hùng, Bình Hưng, Bình Chánh, Hồ Chí Minh 700000, Việt Nam","Quán gà rán mang đi","false",,,,"10.7352029","106.6723907","Thứ Tư","07:30 to 22:00","Thứ Năm","07:30 to 22:00","Thứ Sáu","07:30 to 22:00","Thứ Bảy","07:30 to 22:00","Chủ Nhật","07:30 to 22:00","Thứ Hai","07:30 to 22:00","Thứ Ba","07:30 to 22:00","+84 769 696 940",,"60","Bình Chánh, Hồ Chí Minh","C1/23, Đ. Phạm Hùng","HỆ THỐNG GÀ QUAY 218 | NHƯỢNG QUYỀN THƯƠNG HIỆU GÀ QUAY CƠM LAM","3","https://www.google.com/maps/search/?api=1&query=H%E1%BB%86%20TH%E1%BB%90NG%20G%C3%80%20QUAY%20218%20%7C%20NH%C6%AF%E1%BB%A2NG%20QUY%E1%BB%80N%20TH%C6%AF%C6%A0NG%20HI%E1%BB%86U%20G%C3%80%20QUAY%20C%C6%A0M%20LAM&query_place_id=ChIJe55SrUMvdTERhE-SaLjsAU8",,"1"
"26 Trần Thị Ngôi, Phường 4, Quận 8, Hồ Chí Minh 700000, Việt Nam","Khu ăn uống","false",,,,"10.7359337","106.6794796","Thứ Tư","10:00 to 22:00","Thứ Năm","10:00 to 22:00","Thứ Sáu","10:00 to 22:00","Thứ Bảy","10:00 to 22:00","Chủ Nhật","10:00 to 22:00","Thứ Hai","10:00 to 22:00","Thứ Ba","10:00 to 22:00","+84 353 035 799",,"55","Quận 8, Hồ Chí Minh","26 Trần Thị Ngôi","Amin quán Halal food","5","https://www.google.com/maps/search/?api=1&query=Amin%20qu%C3%A1n%20Halal%20food&query_place_id=ChIJ8yyfmpIvdTERhsYD-jmyhOQ",,"4"
"3115 Đ. Phạm Thế Hiển, Phường 7, Quận 8, Hồ Chí Minh, Việt Nam","Quán trà san sảnh","false",,,,"10.7144298","106.6307076","Thứ Tư","08:30 to 23:00","Thứ Năm","08:30 to 23:00","Thứ Sáu","08:30 to 23:00","Thứ Bảy","08:30 to 23:00","Chủ Nhật","08:30 to 23:00","Thứ Hai","08:30 to 23:00","Thứ Ba","08:30 to 23:00","+84 778 991 835",,"43","Quận 8, Hồ Chí Minh","3115 Đ. Phạm Thế Hiển","Ku Tin tea","5","https://www.google.com/maps/search/?api=1&query=Ku%20Tin%20tea&query_place_id=ChIJW9bMHN8vdTERbFxU8MpQ3xg",,"1"
"180 Đ. Cao Lỗ, Phường 4, Quận 8, Hồ Chí Minh, Việt Nam","Nhà hàng Việt Nam","true",,,,"10.7375827","106.6781074",,,,,,,,,,,,,,,,,"41","Quận 8, Hồ Chí Minh","180 Đ. Cao Lỗ","Sunny Quán",,"https://www.google.com/maps/search/?api=1&query=Sunny%20Qu%C3%A1n&query_place_id=ChIJ8xMu1uwvdTERzjA67j6QSzg",,"0"
"phường 15, Quận 8, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,,"10.7180641","106.6306969",,,,,,,,,,,,,,,,,"40","Quận 8, Hồ Chí Minh",,"Hủ Tíu Thanh Ngân",,"https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20T%C3%ADu%20Thanh%20Ng%C3%A2n&query_place_id=ChIJrXmYaggudTERp9yE6R61W-o",,"0"
"135 Đ. Tạ Quang Bửu, Phường 4, Quận 8, Hồ Chí Minh, Việt Nam","Nhà hàng cháo","true",,,,"10.7385444","106.674972","Thứ Tư","06:00 to 21:00","Thứ Năm","06:00 to 21:00","Thứ Sáu","06:00 to 21:00","Thứ Bảy","06:00 to 21:00","Chủ Nhật","06:00 to 21:00","Thứ Hai","06:00 to 21:00","Thứ Ba","06:00 to 21:00",,,"47","Quận 8, Hồ Chí Minh","135 Đ. Tạ Quang Bửu","Cháo Lòng","3.9","https://www.google.com/maps/search/?api=1&query=Ch%C3%A1o%20L%C3%B2ng&query_place_id=ChIJiQgJfagvdTERyuqTlLQndl4",,"9"
"phường 7, Quận 8, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,,"10.7173837","106.6308669",,,,,,,,,,,,,,,,,"38","Quận 8, Hồ Chí Minh",,"Quán Thanh Trúc",,"https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20Thanh%20Tr%C3%BAc&query_place_id=ChIJ4eB54QcudTERwlutppfLW_k",,"0"
"J-015, Đ. Châu Thị Hóa, Phường 4, Quận 8, Hồ Chí Minh, Việt Nam","Nhà hàng thịt gà","false",,,,"10.7385837","106.6778339","Thứ Tư","14:00 to 21:00","Thứ Năm","14:00 to 21:00","Thứ Sáu","14:00 to 21:00","Thứ Bảy","14:00 to 21:00","Chủ Nhật","14:00 to 21:00","Thứ Hai","14:00 to 21:00","Thứ Ba","14:00 to 21:00","+84 385 480 390",,"46","Quận 8, Hồ Chí Minh","J-015, Đ. Châu Thị Hóa","Eight - Gà Rán & Cá Viên Chiên",,"https://www.google.com/maps/search/?api=1&query=Eight%20-%20G%C3%A0%20R%C3%A1n%20%26%20C%C3%A1%20Vi%C3%AAn%20Chi%C3%AAn&query_place_id=ChIJwTWZ9kcvdTER4G2W9eDZIxw",,"0"
"23/45a, Mai Hắc Đế, Phường 15, Quận 8, Hồ Chí Minh, Việt Nam","Quán ăn nhỏ","false",,,,"10.7191568","106.6299072","Thứ Tư","16:00 to 22:00","Thứ Năm","16:00 to 22:00","Thứ Sáu","16:00 to 23:00","Thứ Bảy","16:00 to 23:00","Chủ Nhật","16:00 to 23:00","Thứ Hai","16:00 to 22:00","Thứ Ba","16:00 to 22:00","+84 948 637 673",,"36","Quận 8, Hồ Chí Minh","23/45a, Mai Hắc Đế","Ăn vặt Cô Mè (Tô Tượng & Cá Viên)","5","https://www.google.com/maps/search/?api=1&query=%C4%82n%20v%E1%BA%B7t%20C%C3%B4%20M%C3%A8%20(T%C3%B4%20T%C6%B0%E1%BB%A3ng%20%26%20C%C3%A1%20Vi%C3%AAn)&query_place_id=ChIJPxYJMg8vdTERWWfZkMjqrFk",,"16"
"123 Mễ Cốc, Phường 15, Quận 8, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,,"10.7218439","106.6295762",,,,,,,,,,,,,,,"+84 909 094 443",,"39","Quận 8, Hồ Chí Minh","123 Mễ Cốc","Quán Ăn Dê Nồi Đất","5","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20%C4%82n%20D%C3%AA%20N%E1%BB%93i%20%C4%90%E1%BA%A5t&query_place_id=ChIJ82EF_AkudTEReYwC2h2-2eY","http://tamtri.net/","3"
"2742 Đ. Phạm Thế Hiển, Phường 7, Quận 8, Thành phố Hồ Chí Minh, Việt Nam","Quán ăn nhẹ","true","https://food.google.com/chooseprovider?restaurantId=/g/11vt0vskv3&g2lbs=AOHF13lcgFgW0k-7r4J7lAT1WvZOUwd62w0KDCDQwjeMLO1PE9V3LxiscFew_X71RdJJ3Jn6ZfrtWCvUjYI-t7_GXuvgbQOHIg%3D%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=y8dyZtWcJavcp84Pgqmj4AY&ei=y8dyZtWcJavcp84Pgqmj4AY&fo_s=OA,SOE&opi=79508299&foub=mcpp",,,"10.7203261","106.6338967",,,,,,,,,,,,,,,,,"37","Quận 8, Thành phố Hồ Chí Minh","2742 Đ. Phạm Thế Hiển","nem nướng chị xuan",,"https://www.google.com/maps/search/?api=1&query=nem%20n%C6%B0%E1%BB%9Bng%20ch%E1%BB%8B%20xuan&query_place_id=ChIJ_eUuYwAvdTERu4fn8HXJqAI",,"0"
"456a D. Bá Trạc, Phường 2, Quận 8, Hồ Chí Minh, Việt Nam","Nhà hàng hải sản","false",,,,"10.7416278","106.6885345","Thứ Tư","Mở cửa cả ngày","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","+84 911 129 815",,"11","Quận 8, Hồ Chí Minh","456a D. Bá Trạc","Nhà Hàng HOÀNG LONG","3.2","https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20H%C3%A0ng%20HO%C3%80NG%20LONG&query_place_id=ChIJC9mpDZ4vdTERwhsZDJax_j4",,"9"
"13 Đ. Âu Dương Lân, Phường 1, Quận 8, Hồ Chí Minh, Việt Nam","Nhà hàng cho người theo đạo Hồi","false","https://food.google.com/chooseprovider?restaurantId=/g/11fjsdgf9q&g2lbs=AOHF13nM1xE3m8kYJWlwV73oRDjBtd1vHW5xWSktIHd-XUmji-GimIJzVh2J1lm9inrWIicRn5XbG_RvZQr0JkNqo0gnBrBMX8cPpbaPRK7SvJcSga_8hJE%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=z8dyZq6-HsC4kPIP3tqcuAI&ei=z8dyZq6-HsC4kPIP3tqcuAI&fo_s=OA,SOE&opi=79508299&foub=mcpp",,,"10.741215","106.6881924","Thứ Tư","16:00 to 03:00","Thứ Năm","16:00 to 03:00","Thứ Sáu","16:00 to 03:00","Thứ Bảy","16:00 to 03:00","Chủ Nhật","16:00 to 03:00","Thứ Hai","16:00 to 03:00","Thứ Ba","16:00 to 03:00","+84 903 089 879",,"18","Quận 8, Hồ Chí Minh","13 Đ. Âu Dương Lân","Quán Ốc Mai Halal","3.5","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20%E1%BB%90c%20Mai%20Halal&query_place_id=ChIJJwQTo5UvdTERBD9c-nj5tY8",,"15"
"09 Mai Hắc Đế, Phường 15, Quận 8, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,,"10.7183125","106.6303752","Thứ Tư","06:30 to 21:00","Thứ Năm","06:30 to 21:00","Thứ Sáu","06:30 to 21:00","Thứ Bảy","06:30 to 21:00","Chủ Nhật","06:30 to 21:00","Thứ Hai","06:30 to 21:00","Thứ Ba","06:30 to 21:00",,,"32","Quận 8, Hồ Chí Minh","09 Mai Hắc Đế","Cháo Dinh Dưỡng Hữu Thịnh","5","https://www.google.com/maps/search/?api=1&query=Ch%C3%A1o%20Dinh%20D%C6%B0%E1%BB%A1ng%20H%E1%BB%AFu%20Th%E1%BB%8Bnh&query_place_id=ChIJF80DtfAvdTER2u8emY7PGME","https://www.facebook.com/Ch%C3%A1o-Dinh-D%C6%B0%E1%BB%A1ng-H%E1%BB%AFu-Th%E1%BB%8Bnh-1005956166222835/?modal=admin_todo_tour","2"
